numero_boletim;data hora_boletim;data_inclusao;tipo_acidente;desc_tipo_acidente;cod_tempo;desc_tempo;cod_pavimento;pavimento;cod_regional;desc_regional;origem_boletim;local_sinalizado;velocidade_permitida;coordenada_x;coordenada_y;hora_informada;indicador_fatalidade;valor_ups;descricao_ups;data_alteracao_smsa;valor_ups_antiga;descricao_ups_antiga;ano;mes;lat;lon
13270;03/01/2011 13:27;17/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;2;CHUVA          ;1;ASFALTO        ;26;VENDA NOVA     ;NI             ;NÃO INFORMADO;0;60435315.0;80924105.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
13296;03/01/2011 14:54;10/02/2011 00:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;PMMG           ;NÃO INFORMADO;0;60637598.0;81168411.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
13785;01/01/2011 15:00;17/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;22;NOROESTE       ;NI             ;NÃO INFORMADO;0;60332091.0;80055482.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
14547;04/01/2011 06:45;17/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;1;ASFALTO        ;20;LESTE          ;NI             ;NÃO INFORMADO;0;61390641.0;79698575.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
14663;04/01/2011 08:20;17/08/2011 00:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;21;NORDESTE       ;NI             ;NÃO INFORMADO;0;61139290.0;80005142.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
14726;04/01/2011 08:15;17/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;2;CHUVA          ;1;ASFALTO        ;24;OESTE          ;NI             ;NÃO INFORMADO;0;60914353.0;79566345.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
14870;04/01/2011 09:30;11/02/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60882080.0;79973191.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
15069;04/01/2011 08:00;17/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;1;ASFALTO        ;21;NORDESTE       ;NI             ;NÃO INFORMADO;0;61224342.0;80269617.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
15329;04/01/2011 06:20;11/02/2011 00:00; H99002;OUTROS COM VITIMA                                 ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;PMMG           ;NÃO INFORMADO;0;61677385.0;79712495.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
15623;04/01/2011 09:10;10/02/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;PMMG           ;NÃO INFORMADO;0;61034859.0;80824052.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
15824;04/01/2011 10:30;10/02/2011 00:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60821841.0;80034370.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
15936;04/01/2011 12:30;10/02/2011 00:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;PMMG           ;NÃO INFORMADO;0;61524414.0;79805400.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
16124;01/01/2011 07:50;10/02/2011 00:00; H99002;OUTROS COM VITIMA                                 ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;PMMG           ;NÃO INFORMADO;0;61231431.0;79969331.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
16303;04/01/2011 13:00;17/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;24;OESTE          ;NI             ;NÃO INFORMADO;0;60476844.0;79385851.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
16552;04/01/2011 13:30;17/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;20;LESTE          ;NI             ;NÃO INFORMADO;0;61465837.0;80035373.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
16992;04/01/2011 14:20;05/01/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;PMMG           ;NÃO INFORMADO;0;60407192.0;78777266.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
17148;04/01/2011 15:00;11/02/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;PMMG           ;NÃO INFORMADO;0;61150350.0;80580714.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
17666;04/01/2011 13:50;17/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;18;BARREIRO       ;NI             ;NÃO INFORMADO;0;60422503.0;79052620.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
17675;04/01/2011 16:20;17/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;4;NUBLADO        ;1;ASFALTO        ;18;BARREIRO       ;NI             ;NÃO INFORMADO;0;60654410.0;80674038.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
17843;04/01/2011 16:05;17/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;4;NUBLADO        ;0;NAO INFORMADO  ;22;NOROESTE       ;NI             ;NÃO INFORMADO;0;60715594.0;79627861.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
18311;04/01/2011 17:00;17/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;0;NAO INFORMADO  ;1;ASFALTO        ;19;CENTRO-SUL     ;NI             ;NÃO INFORMADO;0;61199656.0;79552072.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
18383;04/01/2011 18:30;18/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;2;CHUVA          ;1;ASFALTO        ;19;CENTRO-SUL     ;NI             ;SIM;0;61113124.0;79716285.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
18444;04/01/2011 18:00;18/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;2;CHUVA          ;1;ASFALTO        ;20;LESTE          ;NI             ;SIM;0;61184508.0;79887753.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
18672;04/01/2011 15:00;05/01/2011 00:00; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;PMMG           ;NÃO INFORMADO;0;61144099.0;80080116.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
19058;04/01/2011 20:30;16/02/2011 00:00; H99002;OUTROS COM VITIMA                                 ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;PMMG           ;NÃO INFORMADO;0;61168256.0;81061281.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
19498;04/01/2011 23:20;05/01/2011 00:00; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61054586.0;79682343.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
19934;05/01/2011 06:10;03/02/2011 00:00; H04000;QUEDA DE PESSOA DE VEICULO                        ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61066212.0;79699848.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
19947;05/01/2011 06:00;05/01/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61164164.0;79464797.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
20196;05/01/2011 08:00;04/02/2011 00:00; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;23;NORTE          ;PMMG           ;NÃO INFORMADO;0;61180949.0;80515983.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
20360;05/01/2011 08:00;12/01/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60727306.0;79753033.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
20493;05/01/2011 08:10;18/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;4;NUBLADO        ;1;ASFALTO        ;24;OESTE          ;NI             ;SIM;0;60919368.0;79695245.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
21083;05/01/2011 10:20;03/02/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61133726.0;79739849.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
21405;05/01/2011 11:30;03/02/2011 00:00; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;PMMG           ;NÃO INFORMADO;0;60824647.0;80668139.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
21421;05/01/2011 10:00;03/02/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61074806.0;79101054.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
21809;05/01/2011 09:00;18/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;4;NUBLADO        ;1;ASFALTO        ;24;OESTE          ;NI             ;SIM;0;60331510.0;80038858.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
22264;05/01/2011 13:30;03/02/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;PMMG           ;NÃO INFORMADO;0;61388959.0;79839048.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
22323;05/01/2011 13:30;03/02/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;PMMG           ;NÃO INFORMADO;0;60268152.0;78912803.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
22516;12/12/2011 13:00;03/02/2012 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;NI             ;NÃO INFORMADO;0;61704526.0;79729795.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;12;inf;inf
22555;05/01/2011 13:49;03/02/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61260221.0;79561303.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
22583;05/01/2011 13:55;18/08/2011 00:00; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;NI             ;NÃO INFORMADO;0;61302950.0;80528365.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
23176;01/01/2011 18:13;10/02/2011 00:00; H04000;QUEDA DE PESSOA DE VEICULO                        ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60459768.0;79485186.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
23266;05/01/2011 15:40;03/02/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60426259.0;79859964.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
23340;05/01/2011 15:13;03/02/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;PMMG           ;NÃO INFORMADO;0;60930658.0;79573620.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
23387;07/02/2011 18:20;17/03/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;PMMG           ;NÃO INFORMADO;0;60844132.0;79684732.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;02;inf;inf
23537;05/01/2011 16:30;06/01/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61123733.0;79539738.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
23739;05/01/2011 16:35;03/02/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;18;BARREIRO       ;PMMG           ;NÃO INFORMADO;0;60231517.0;78751299.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
23779;05/01/2011 13:30;06/01/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;PMMG           ;NÃO INFORMADO;0;60864009.0;79613565.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
23798;05/01/2011 16:50;03/02/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;PMMG           ;NÃO INFORMADO;0;60940325.0;79507903.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
23962;05/01/2011 16:20;03/02/2011 00:00; H99002;OUTROS COM VITIMA                                 ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;PMMG           ;NÃO INFORMADO;0;61221935.0;80019455.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
24295;05/01/2011 19:00;03/02/2011 00:00; H04000;QUEDA DE PESSOA DE VEICULO                        ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61109018.0;79755721.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
24663;05/01/2011 19:20;03/02/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60557302.0;79778328.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
24696;05/01/2011 19:50;03/02/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;PMMG           ;NÃO INFORMADO;0;61315741.0;79798638.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
24910;28/10/2011 21:30;03/02/2012 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;20;LESTE          ;NI             ;NÃO INFORMADO;0;61729416.0;79778624.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;10;inf;inf
24930;05/01/2011 20:50;03/02/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;PMMG           ;NÃO INFORMADO;0;60784046.0;80982846.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
24959;05/01/2011 20:30;03/02/2011 00:00; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;PMMG           ;NÃO INFORMADO;0;61220835.0;80188969.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
25041;05/01/2011 21:30;03/02/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;PMMG           ;NÃO INFORMADO;0;60759537.0;79642667.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
25212;05/01/2011 22:50;06/01/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61184570.0;79592996.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
25596;06/01/2011 04:00;11/01/2011 00:00; H04000;QUEDA DE PESSOA DE VEICULO                        ;1;BOM            ;1;ASFALTO        ;26;VENDA NOVA     ;PMMG           ;NÃO INFORMADO;0;60864712.0;80910767.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
25855;06/01/2011 07:05;25/02/2011 00:00; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60434954.0;79462805.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
26265;06/01/2011 08:50;03/02/2011 00:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;60967384.0;79517003.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
26309;06/01/2011 08:20;10/02/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61103312.0;79516032.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
26364;06/01/2011 08:00;10/02/2011 00:00; H99002;OUTROS COM VITIMA                                 ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;PMMG           ;NÃO INFORMADO;0;60659531.0;79774409.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
26370;06/01/2011 08:20;03/02/2011 00:00; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;21;NORDESTE       ;PMMG           ;NÃO INFORMADO;0;61214681.0;80165534.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
26535;06/01/2011 08:50;03/02/2011 00:00; H09002;COLISAO DE VEICULOS COM VITIMA                    ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;PMMG           ;NÃO INFORMADO;0;60695923.0;79117020.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
26679;06/01/2011 09:50;18/08/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;24;OESTE          ;NI             ;SIM;0;60502840.0;79511254.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
26716;06/01/2011 09:40;03/02/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61139596.0;79707397.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
26845;12/12/2011 17:30;03/02/2012 00:00; H04000;QUEDA DE PESSOA DE VEICULO                        ;1;BOM            ;1;ASFALTO        ;22;NOROESTE       ;NI             ;NÃO INFORMADO;0;60660347.0;79780667.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;12;inf;inf
27092;05/01/2011 11:00;03/02/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;PMMG           ;NÃO INFORMADO;0;60869376.0;80561359.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
27237;06/01/2011 10:15;18/08/2011 00:00; H99002;OUTROS COM VITIMA                                 ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;23;NORTE          ;NI             ;NÃO INFORMADO;0;61190896.0;80560749.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
27294;06/01/2011 11:30;18/08/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;0;NAO INFORMADO  ;19;CENTRO-SUL     ;NI             ;NÃO INFORMADO;0;61093954.0;79698886.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
27589;06/01/2011 13:00;25/02/2011 00:00; H01002;ABALROAMENTO COM VITIMA                           ;1;BOM            ;1;ASFALTO        ;25;PAMPULHA       ;PMMG           ;NÃO INFORMADO;0;60690656.0;80770343.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
27598;06/01/2011 11:50;25/02/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61336453.0;79459331.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
28056;06/01/2011 13:30;02/03/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;0;NAO INFORMADO  ;1;ASFALTO        ;19;CENTRO-SUL     ;NI             ;SIM;0;61093506.0;79749931.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
28090;06/01/2011 12:30;25/02/2011 00:00; H06002;ATROPELAMENTO DE PESSOA SEM VITIMA FATAL          ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61127151.0;79769636.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
28102;06/01/2011 12:15;25/02/2011 00:00; H08002;CHOQUE MECANICO COM VITIMA                        ;1;BOM            ;1;ASFALTO        ;19;CENTRO-SUL     ;PMMG           ;NÃO INFORMADO;0;61011823.0;79657566.0;SIM;NÃO;5;ACIDENTE COM VÍTIMA NÃO FATAL;00/00/0000;0;NÃO INFORMADO;2011;01;inf;inf
